CODEASSU,AGE,VILLE,PROFESSION,PRIMTOTALE
2512,61,6,14,79673
4749,43,23,19,297899
4489,30,4,23,32665
2847,36,26,12,75503
4374,47,2,30,89590
3998,70,4,27,37868
3653,30,15,26,147703
3024,61,17,23,55581
3554,63,26,0,24800
3644,63,1,28,83251
3432,56,3,16,24800
4460,52,6,24,38387
3949,38,11,3,79259
4461,55,1,27,26638
4077,60,2,0,81416
4126,55,18,22,23271
3702,45,31,27,114793
4653,46,3,26,75503
2884,49,0,12,91871
4062,36,26,13,20073
4510,68,3,15,105000
3683,30,2,31,97627
4949,61,10,26,79263
4425,36,20,10,101829
3757,28,19,21,80504
4014,32,16,17,105000
4730,66,12,16,115773
3410,67,3,4,100578
4991,37,28,23,105915
3245,69,4,8,100000
4946,33,12,12,12795
4476,37,12,5,17384
4510,68,3,15,23649
4759,50,1,17,150000
4872,35,30,8,80646
4860,49,27,15,91871
3691,54,13,21,20778
4516,32,3,5,67334
2769,46,26,1,12795
3158,56,18,14,25021
4656,46,2,23,26936
4194,69,2,9,91871
3165,35,1,12,208764
3166,62,10,21,31001
2559,30,2,1,120000
2998,30,22,4,17000
2561,32,25,14,99845
2919,70,14,16,102568
2794,62,30,21,16450
4337,25,20,17,20073
3799,59,1,4,78074
3628,41,26,15,87917
3991,47,2,18,104642
3203,51,31,5,111076
4602,56,2,0,103850
4850,56,1,26,14000
2575,61,1,12,42979
4353,47,11,26,23867
4407,46,4,7,15001
3844,56,13,0,114881
4974,55,9,29,91871
4196,42,14,14,23000
2667,60,1,23,110588
3193,65,28,11,25028
4862,32,27,16,100000
4073,65,31,23,119940
3043,26,29,9,105849
3903,53,26,3,89590
3467,26,24,8,35003
3434,61,22,1,145279
3605,48,3,8,110008
3970,44,25,3,121738
3962,68,5,23,35569
3050,29,16,4,23271
2901,32,1,23,41157
4480,35,14,13,134951
4381,57,18,8,24126
3466,46,2,0,133777
4307,25,23,14,25720
2907,46,14,3,28427
2850,63,4,16,136771
4570,40,6,1,97000
3470,38,15,7,18000
2854,51,26,0,154233
3018,28,17,0,55000
4527,69,5,10,118500
4901,65,17,30,22567
2588,29,9,23,86422
3719,49,18,23,261529
2589,42,31,32,21500
2971,69,24,8,70000
4046,32,11,12,91871
3977,40,3,29,92125
4677,25,19,24,89888
3142,65,2,23,22078
2697,32,17,5,21482
3253,59,27,21,108658
2637,62,1,5,78554
3367,66,30,27,17768
3876,43,9,24,110285
4445,45,13,16,28739
3544,67,14,3,17985
4266,37,13,7,23877
3156,70,16,12,29089
3517,60,12,15,115773
4521,60,16,0,80258
3184,56,0,27,106829
3190,61,12,15,89448
4931,50,15,8,47865
4402,28,11,16,21482
4932,40,16,23,34454
3897,51,5,9,16700
2739,44,12,12,18000
3476,65,7,21,98403
2975,35,17,12,17814
2862,25,20,16,21780
4289,42,3,31,18000
2745,45,23,12,267548
3016,33,3,14,79267
4244,35,21,22,134263
3479,64,5,11,109759
4070,41,3,0,51002
2890,65,12,5,111829
4612,32,24,32,75748
3168,66,1,17,207228
2621,61,28,8,89590
4928,31,13,19,180001
3139,70,30,26,21482
5505,59,25,14,13969
5542,57,14,32,13969
5160,26,29,8,33709
8497,65,24,16,38000
8498,58,26,6,75937
6385,25,16,26,120012
7815,31,25,14,-757366
8486,47,16,8,17000
5498,65,28,10,21482
6647,52,25,21,108658
5683,53,1,8,117000
6052,32,29,26,8151203
8490,45,15,18,12795
8408,66,2,12,101503
5226,47,6,8,139070
6841,63,23,18,16450
5267,43,17,23,354120
6511,61,1,5,77478
6321,30,3,22,17768
5200,56,30,0,72700
6216,33,25,2,115000
7300,56,29,23,38387
8392,43,18,17,49295
5248,52,28,32,344296
7917,49,16,8,15143
7465,51,21,6,80500
8301,69,5,31,21482
7156,41,27,31,31474
6530,69,23,16,20090
5352,64,11,0,23778
7285,51,11,10,87303
7756,57,10,25,112425
5583,53,29,22,65857
5321,37,4,9,105000
6625,60,14,22,110000
5174,70,25,18,23867
7250,68,12,21,32665
8070,55,19,22,110311
6639,35,5,8,60597
5037,50,17,27,145532
5845,51,2,16,17980
5454,40,19,22,21482
5776,58,8,11,23778
7486,46,25,21,95176
8014,26,9,5,115773
8446,45,1,9,63788
5150,44,24,6,-25866
5629,56,31,31,45000
5630,41,5,8,82579
5631,26,16,26,140509
6242,53,7,0,130850
7045,38,9,18,91032
8068,27,31,4,67000
7337,57,5,23,17384
7177,54,27,5,105074
7707,33,14,19,115000
8291,68,2,20,62000
5965,31,14,16,63000
5634,48,7,12,21482
8396,61,24,15,144301
8398,38,17,14,81242
6192,37,25,30,33000
5369,70,7,16,23271
6752,58,26,28,62000
5560,54,11,8,103850
6917,27,1,32,9469484
7524,45,7,23,40001
8404,37,8,16,81000
7191,59,13,17,20669
7826,57,21,14,95000
7459,57,8,8,168120
7830,62,18,5,24374
6396,67,31,19,24374
6787,56,2,18,125869
6266,64,16,4,90186
5426,67,4,22,17218
7149,62,13,16,211438
8488,25,25,19,19999
6038,57,2,0,25500
7380,59,8,17,16104
5713,33,0,4,37000
7383,57,18,8,57551
5188,48,8,3,22177
6673,69,22,8,126774
8010,34,22,22,83251
7059,51,8,27,90000
7721,39,15,0,92721
7009,57,19,26,115266
5127,56,31,28,68995
8458,61,20,14,118000
6401,40,14,8,131282
5771,69,1,5,37000
5300,55,18,23,115000
8289,31,15,19,60540
7841,36,18,10,84036
7124,65,13,22,30003
7126,52,11,16,90186
6404,56,1,17,16317
7541,52,19,16,85000
7263,47,29,23,147999
5907,40,7,32,31573
7669,65,19,17,103487
7845,46,13,4,18000
5446,41,26,21,22000
7599,40,20,8,84037
7600,67,19,21,84037
5576,57,24,30,122265
6050,64,10,16,29335
5985,35,8,17,101137
7919,68,20,10,92125
6185,42,31,21,22000
6120,49,2,16,29685
6312,62,1,31,21000
6064,41,8,16,75503
6309,68,8,16,20562
6136,60,2,1,89448
5781,36,13,8,1046450
5379,56,7,17,339505
5723,69,7,25,117500
7617,68,31,14,22078
7860,39,8,18,98999
5002,47,12,8,116369
6281,48,13,25,16000
5734,47,3,5,181463
5733,66,28,22,18000
5244,63,7,27,88650
6428,43,0,21,139877
5150,44,24,6,17768
6235,31,2,23,17814
6239,64,1,18,177049
5871,40,21,6,73635
6261,29,25,9,148352
5368,26,28,17,130686
6816,67,23,4,97000
7840,70,15,0,98043
5313,69,20,12,16317
7208,35,23,0,21000
7012,45,24,15,73782
6947,33,1,1,63367
5742,36,18,0,119000
7132,43,4,30,160000
6817,30,29,26,619909
5813,39,28,22,33065
7740,52,20,13,231417
7545,54,9,23,153308
5268,52,3,5,25500
5667,43,10,8,97500
8487,56,10,0,115773
6346,68,8,18,52435
6217,66,24,22,26221
7636,31,11,22,48955
5957,28,27,18,147703
6575,38,13,24,31000
7398,57,27,27,92280
7399,36,13,17,72500
7017,26,25,5,67155
7818,68,4,26,24245
7551,48,22,31,115174
6759,49,15,23,82058
6760,51,30,22,17814
6955,49,4,8,144301
8470,47,27,14,26638
6852,69,3,16,48000
7076,46,28,13,15143
7077,32,3,25,107730
7021,53,28,9,-42091
6576,46,20,3,24374
7361,66,13,10,15500
7362,38,26,11,0
6591,70,4,7,15300
6592,33,27,14,130254
6541,61,12,17,104522
7410,62,11,22,15143
7881,36,29,22,44883
5041,69,30,16,29685
7444,31,9,16,92467
7949,29,31,0,290818
5105,41,3,26,53500
5228,53,9,23,141758
6482,48,14,27,79375
7951,64,30,16,39500
6700,55,16,12,106331
5540,29,19,3,149990
7211,47,4,32,108104
5681,49,7,21,112499
5888,45,21,27,23000
7104,57,6,12,74620
7218,32,12,21,60234
7968,27,1,4,17384
6909,49,31,12,81945
6911,54,15,13,39000
7301,29,0,2,240000
6634,43,7,14,22456
6646,25,21,5,99825
8253,49,24,1,107000
8346,48,7,28,93317
8319,63,25,19,123524
7113,32,26,23,113390
8069,34,16,15,87458
8158,56,5,0,93167
8070,55,19,22,87458
8293,52,9,4,84632
8030,44,11,15,38000
8031,49,19,12,84630
8106,66,1,26,17768
8331,36,1,8,105008
8047,45,5,8,14000
8332,33,31,31,80646
8178,48,27,25,156500
8183,34,11,11,115000
8162,37,13,15,26469
8286,63,19,20,74903
6292,35,8,11,80646
8359,31,14,32,16317
7511,44,5,21,84632
6614,62,4,14,131841
7891,45,31,7,68042
6716,37,25,0,95940
7217,69,12,16,16317
7625,33,29,0,244755
8267,28,2,21,25000
8241,48,10,20,22768
1765,60,22,20,21183
1154,37,19,12,91175
1308,45,21,0,163283
1402,54,13,4,113092
1422,32,31,29,29934
1113,26,10,27,87247
1183,35,24,16,76278
1069,26,23,15,36386
1710,46,28,25,20058
1796,42,1,23,176445
1711,68,17,8,122327
3124,51,8,32,259285
2608,37,31,23,103850
3213,29,30,27,65000
3812,59,30,8,18000
2675,45,9,21,42124
2946,41,1,25,775614
3288,46,30,32,66193
3907,50,14,16,290000
4024,43,27,12,118190
3205,56,0,30,21989
3824,60,2,4,68000
4366,32,16,12,20000
4851,32,29,32,25028
3706,43,21,8,15143
3856,60,25,8,82927
3303,56,15,4,24730
2558,33,18,12,110588
3693,50,17,12,123557
3626,44,27,12,17768
3132,55,24,12,193288
3517,60,12,15,21482
3308,45,18,23,69377
3788,62,30,17,17980
4698,39,14,23,23778
4728,30,22,29,89143
4725,46,23,32,31495
3630,42,30,14,21482
2700,31,30,18,30000
3751,39,1,17,134647
3570,59,12,4,40076
3927,67,24,13,206903
2871,34,21,12,85921
4709,25,8,0,32665
4469,45,23,26,36500
4710,27,4,8,25028
3185,49,31,28,128684
3059,65,11,26,50816
4708,26,14,3,20000
4304,69,25,17,15143
3502,56,8,0,51000
8437,34,26,8,63460
7621,52,13,8,17500
7121,58,31,10,140000
4680,70,2,16,86703
5096,62,5,12,27043
7271,65,21,20,22500
7216,31,10,23,16450
8001,41,30,23,92125
5494,42,11,31,116103
5335,57,10,9,62178
7687,36,1,32,65002
6473,29,13,12,102500
5972,47,0,3,99992
5203,43,5,25,17500
6585,64,1,10,12795
7622,31,1,3,519578
7118,25,9,27,108382
6732,60,13,13,21482
5434,40,31,9,80013
8069,34,16,15,94411
6599,37,6,12,105000
6600,32,6,31,23271
6529,34,20,8,2186938
5842,55,17,27,92784
7071,39,19,7,0
7065,61,30,3,16450
5205,67,21,26,38293
7729,27,25,0,16317
6894,31,4,0,42124
8274,62,30,27,12795
5993,70,20,12,143299
5598,25,18,23,100000
5599,37,16,22,27413
5600,32,25,8,88551
7792,38,27,0,599520
7806,53,18,8,110355
7810,42,1,15,126758
7267,69,2,12,28793
7695,39,21,8,23271
7880,68,23,15,59408
6686,60,1,32,176843
6687,54,4,22,15143
7698,42,0,30,64924
7162,39,12,32,90186
7702,59,13,15,23000
5670,52,29,12,21482
8420,66,0,27,25028
5673,26,1,8,15500
5676,70,28,8,15143
5340,54,24,18,42561
7093,29,19,20,92467
6104,56,9,28,78500
1148,48,30,21,15000
1306,39,14,21,28504
1284,35,29,4,20280
1849,28,1,9,15143
3206,55,0,0,115773
4827,68,29,12,23778
3510,39,18,29,121188
3083,57,31,28,20001
4029,35,1,20,38387
4151,35,5,0,80000
3991,47,2,18,20000
3189,31,24,28,1112986
2740,51,25,7,90437
2856,60,30,21,25720
4397,29,7,4,82632
3481,64,3,4,74114
5341,45,30,20,104412
5799,33,9,1,105549
5800,37,20,15,39316
7265,28,0,1,1544813
7266,61,22,0,20365
7269,38,6,28,16450
6286,43,14,15,15262
7290,70,27,0,23649
8390,27,28,5,75005
6930,42,0,16,113000
8339,68,17,15,84632
8138,39,13,16,21482
1752,59,18,7,92112
1388,67,24,25,332652
1264,39,4,17,18000
4747,68,31,3,76226
3338,42,7,32,17768
7448,42,15,21,22078
1797,61,3,23,115773
3536,64,29,8,22776
3083,57,31,28,307995
3389,42,24,0,1071777
4067,64,8,17,130969
2580,53,4,16,16317
2524,64,8,14,148428
3870,63,14,1,68227
3125,70,4,26,150596
3519,27,31,23,21482
3041,28,20,1,16700
4089,27,8,4,519917
3845,50,11,16,62660
4703,36,21,32,26000
7389,46,10,13,37000
7452,32,26,8,83847
7770,46,21,8,22500
6666,46,9,32,-99599
6930,42,0,16,92467
6931,52,25,26,22634
6736,53,27,10,66559
6743,29,2,9,2522225
6744,63,28,8,55000
6746,32,14,26,86000
5289,64,4,27,128294
5291,34,14,23,16850
5643,62,7,7,91871
5464,39,10,3,29685
1124,62,4,23,27075
1959,26,8,17,112495
3656,48,23,0,20000
3363,40,20,27,16500
3761,67,22,0,81983
2630,52,26,23,21500
2913,38,14,11,36978
6448,40,11,12,115000
5712,37,1,24,94029
5571,49,8,14,91871
7622,31,1,3,18000
3278,53,0,20,80646
3822,60,1,16,20073
2911,33,25,8,75503
3715,41,15,23,109485
4320,64,24,12,105000
3128,44,0,0,21989
3613,37,31,21,636377
3090,32,6,11,68050
4008,26,7,15,23271
4327,46,18,28,141228
4430,61,25,8,20073
4534,41,30,21,80500
3230,29,10,17,23778
4189,56,11,15,40750
3917,62,16,12,26638
4383,33,10,4,126178
3459,50,23,18,50003
3797,36,4,17,34454
2907,46,14,3,21860
4051,57,1,32,26638
4618,52,1,16,99714
3586,38,29,25,21482
2502,44,27,17,98044
3538,35,12,31,33002
4717,36,13,17,20073
2507,55,13,16,81983
4916,40,0,21,105003
3782,63,10,23,103850
4783,70,13,16,140064
3237,63,1,16,92125
5304,25,31,18,73035
7434,65,1,8,65038
7966,29,3,9,20073
6598,38,3,1,86077
7166,49,11,17,33000
7261,53,18,21,52500
8088,63,5,21,112794
5409,37,31,15,87901
6496,45,6,23,140632
6761,34,20,12,130969
8445,53,4,14,33261
7681,35,10,32,169935
6786,64,27,8,-65813
7359,69,20,17,23649
8101,61,28,1,75270
5888,45,21,27,267438
5208,29,29,32,45000
7318,25,13,15,28701
7323,52,21,8,17500
6540,49,19,8,98639
7332,63,2,14,89739
7926,55,25,17,76874
5259,61,5,12,78500
6815,46,25,9,141634
5715,40,5,21,85000
7634,70,25,3,70002
7396,59,21,10,250737
8263,54,1,1,126178
7279,26,21,9,21074
7547,36,10,5,85575
7548,40,18,17,91871
7549,48,1,8,377029
7428,40,6,12,17814
7429,55,21,8,17980
5327,67,7,2,18000
5328,47,7,3,127869
5329,62,19,0,21500
5330,68,10,17,10338
5622,62,25,15,92467
8282,47,18,17,74307
3584,25,9,26,66255
3395,25,16,27,42124
7015,55,1,4,17000
5151,46,27,15,23000
6272,32,17,1,84630
7803,48,14,8,90186
6040,63,1,8,54000
7448,42,15,21,107831
6707,47,24,0,24245
8212,56,1,24,350000
1050,66,12,7,30297
1051,57,17,24,465700
4279,69,4,14,50220
3088,27,21,22,144534
3096,53,17,3,21482
3774,43,7,16,27300
4479,50,10,22,62178
3504,54,20,0,32282
8373,65,27,21,89500
1879,42,27,14,62386
2381,28,31,21,93692
2417,36,10,18,21780
1667,27,25,2,28000
4326,32,24,16,35006
4329,38,11,9,17768
2627,44,3,19,94163
4114,48,19,27,294474
3839,27,7,12,41729
4222,31,12,25,893912
4955,32,7,32,26000
3232,55,17,2,95004
4508,51,17,27,21482
3994,38,29,19,134951
3497,32,15,3,126178
3174,30,0,29,17128
4732,45,26,0,47865
2981,30,31,6,50220
4468,50,1,27,162557
3435,56,29,23,42124
2947,44,10,8,108658
4989,62,12,12,18000
4926,35,31,4,23778
2833,63,28,12,123558
2989,63,24,3,80944
4699,50,29,11,120000
2714,39,24,14,50220
7143,25,12,21,87615
6417,43,4,30,84036
6604,49,22,12,50000
6043,42,31,4,53500
5697,54,4,15,723121
5698,34,24,12,73161
5699,48,23,15,93957
7455,49,11,1,85000
5076,47,27,27,23867
5075,68,28,15,20387
6314,40,28,0,127869
6315,49,6,12,79000
6155,69,28,1,318866
5014,52,12,17,101735
5015,58,19,31,70002
6492,28,16,16,131446
1186,42,9,16,64737
1735,70,1,0,24224
1396,49,7,17,31029
1397,50,17,14,21860
1398,35,10,28,61340
1399,50,21,21,31000
1550,32,0,16,17768
1464,52,3,4,25028
1160,39,14,16,53503
1112,67,11,28,25072
1465,61,9,7,58812
1466,45,5,15,30000
1468,35,14,27,67303
1488,69,19,8,67334
1489,67,13,32,91871
1490,64,31,0,15143
1071,51,21,15,58000
1072,60,13,16,16500
1073,31,19,23,199000
1074,37,19,23,18000
1075,56,4,21,39960
1709,48,2,4,34953
1121,29,31,15,29089
1122,43,24,9,33188
1123,39,18,19,60005
1186,42,9,16,21482
1505,70,4,5,142040
1507,53,5,23,21860
1453,29,26,22,17384
1467,36,23,4,35443
1938,31,15,8,86478
1939,46,28,8,89590
4297,41,28,1,20692
2748,61,27,8,65244
3709,35,7,30,21482
2912,40,1,18,68000
3254,66,23,32,86422
4391,58,29,11,12795
1638,35,10,16,132102
1639,42,9,30,20073
1640,36,23,27,37864
1294,45,19,8,130969
1098,63,3,12,74005
1101,56,24,21,21860
1115,45,24,18,134761
1969,32,31,4,123825
4844,34,0,24,309150
3663,69,31,19,68500
3651,64,13,17,674842
2788,58,21,27,76278
3384,49,17,30,90004
2731,64,16,0,84309
4172,48,28,12,-252760
4437,67,23,5,85000
2931,33,30,10,20073
3423,39,9,16,127134
4491,47,8,3,15143
3582,70,1,25,23009
4130,32,1,22,23271
4071,31,1,12,17768
3288,46,30,32,22037
5841,67,25,11,93817
8463,53,6,16,40001
5936,47,18,4,23778
8476,52,10,8,66029
8474,30,28,7,90678
8478,26,27,5,87000
8479,59,22,30,23649
7646,36,12,29,145043
7828,53,10,12,65000
7243,52,16,0,131001
6199,39,4,14,275036
6200,38,6,3,36500
8447,33,0,23,28000
8448,46,22,15,22078
5367,26,22,27,276567
7534,35,23,1,316766
5056,68,15,32,73506
5057,60,1,12,21482
6871,47,17,32,96018
6873,36,18,7,93123
7127,27,23,15,40001
7128,62,19,16,96174
5929,64,0,10,80646
6752,58,26,28,69973
5807,63,10,1,78111
7998,25,0,23,89448
5134,60,0,25,89888
6765,44,6,4,86335
6565,50,23,31,95000
6663,65,18,0,95000
5009,39,19,4,22078
5010,61,4,12,55000
5946,39,16,1,15143
6390,25,17,12,104055
6391,67,19,22,988804
1928,31,0,29,17725
2149,27,19,29,29635
2191,43,0,17,31196
1614,31,30,16,16381
1764,69,30,22,66260
2399,42,5,16,41666
1293,45,3,31,21076
2336,64,1,14,265979
2436,59,21,4,108382
1473,36,19,21,27234
2486,48,3,14,81780
1167,57,16,8,95000
1231,41,18,5,41994
1232,67,31,26,20073
1233,35,10,0,15143
1168,48,1,17,95000
1169,47,19,0,21860
1170,49,19,0,80500
1171,70,31,31,80500
1172,54,9,27,152661
1173,51,23,18,89590
1174,35,13,32,17000
1175,39,20,16,69377
1176,51,6,9,125869
1177,29,2,3,64737
1872,60,22,13,40014
2356,69,22,9,23759
2200,60,13,23,17384
2164,51,14,23,69377
1475,65,18,23,16317
1338,55,14,4,26638
1989,36,21,15,18524
1991,45,7,23,93417
3282,57,15,13,61989
4813,51,30,8,17768
2675,45,9,21,89590
2652,57,11,23,143613
3977,40,3,29,60036
3713,26,29,23,16827
4694,63,12,1,17500
2663,29,31,15,22567
3686,64,3,8,23000
3590,38,6,22,85341
4597,25,18,22,84037
4132,39,1,2,24800
3623,70,27,4,98087
3100,46,3,31,91871
4535,58,15,22,244722
3726,56,14,16,140632
3814,34,12,8,25000
3624,38,17,8,17384
3785,54,26,8,-79662
3857,68,23,23,80646
4298,70,30,7,105549
3118,40,16,0,83674
4099,48,12,4,98045
3004,41,12,1,86422
2547,42,10,15,25720
4634,64,3,22,95000
4173,37,28,32,80504
3617,34,3,7,25720
4553,38,25,15,20778
2510,39,12,28,38387
7442,70,31,20,814210
5819,52,6,19,17501
5820,52,13,17,117500
5358,44,3,16,23867
8115,61,23,16,89143
6393,61,21,18,58000
6394,70,17,24,101500
5701,32,2,20,16104
5702,58,23,16,40001
5703,27,7,21,90186
5704,58,1,7,90186
5707,56,5,14,91871
7817,38,4,29,17768
5512,27,1,12,21862
8437,34,26,8,119350
7237,46,2,27,80000
7240,38,15,27,42720
2166,34,6,23,144579
1407,64,21,9,20027
1974,45,15,15,134879
1425,42,5,31,43956
2274,54,18,27,31983
1227,30,20,23,116072
2255,53,6,23,53864
2485,30,11,16,162984
1564,49,8,16,19792
1565,58,25,0,30000
4699,50,29,11,123558
3704,33,0,12,15000
5290,33,27,13,98087
1473,36,19,21,20090
4431,49,3,1,149035
2646,60,7,20,16000
3748,53,2,17,91871
2703,34,4,12,30000
3858,51,19,16,21987
3339,40,3,3,113092
4472,70,6,32,110578
2610,66,12,30,84210
3391,39,24,22,18000
4934,49,25,30,120357
3996,25,28,15,28739
3549,41,21,8,20073
4303,66,25,2,86488
2934,68,8,15,65839
4983,59,1,32,89448
6640,51,10,16,100839
6018,40,12,7,15143
6953,33,30,10,107254
6584,60,1,0,409340
6268,61,4,23,86000
5707,56,5,14,21482
8119,63,29,21,23569
8471,47,15,15,23053
7451,38,24,24,55628
7450,55,28,20,119825
6530,69,23,16,71030
5073,27,18,16,22177
5074,56,25,2,36906
7129,25,2,7,100063
7739,45,11,18,20669
7804,56,7,2,120953
7805,25,22,8,16317
5159,33,17,15,24374
5173,62,30,30,105022
5174,70,25,18,27300
5175,54,17,0,22078
8206,68,4,9,145997
8209,64,25,12,361196
1405,33,14,0,21482
2273,53,22,21,255669
1407,64,21,9,197469
1408,53,27,24,22078
1159,28,21,16,22078
1431,43,29,29,78000
1237,41,5,21,102868
3213,29,30,27,39678
4467,27,30,16,125015
3952,61,19,3,22638
4580,32,12,14,318270
6624,32,22,1,95004
5551,48,9,25,80350
7725,35,13,9,23649
7639,44,31,27,27000
8406,32,20,0,89500
8409,46,27,1,17500
8453,58,5,16,38633
8496,69,10,17,91274
8176,47,20,8,29089
7746,33,7,3,70240
8219,55,4,32,27711
1636,28,18,8,26339
4301,64,26,4,20073
4642,26,28,18,123538
3884,42,16,12,156523
3848,45,30,6,55956
6553,61,24,2,36638
1737,63,15,16,76278
3984,64,11,21,36360
4163,27,13,21,20388
3404,44,20,26,30000
3148,45,7,14,260000
4630,34,2,2,62000
4294,65,12,16,105000
4772,42,12,23,25000
4055,42,11,12,177668
3480,70,1,4,261077
4589,29,9,5,20073
3427,43,9,8,55000
3292,45,25,5,82949
3437,59,26,17,14000
4372,34,22,12,39657
4198,33,13,0,23649
3493,26,7,0,39443
3967,32,29,26,17768
4604,41,23,3,91871
3124,51,8,32,118500
4661,31,24,22,35569
4017,30,22,8,21860
3484,49,18,25,115000
5138,28,23,4,23649
5773,40,11,4,76981
8250,37,22,17,16450
6581,53,0,9,-114349
8466,49,28,13,186455
7976,62,24,21,89590
5281,26,15,6,21374
6327,42,15,0,89590
6991,38,6,22,15143
5663,34,16,23,125000
8394,32,22,21,135111
2725,63,20,23,30000
4330,62,21,8,20000
2821,49,6,8,24519
4308,41,1,25,53500
2755,65,31,15,44999
4964,30,17,8,23778
2764,64,17,23,17768
4894,25,22,11,27000
3746,44,14,17,28000
4799,51,27,19,1578541
3204,58,26,15,1448072
3016,33,3,14,29023
2572,55,25,2,17384
4145,44,26,25,32898
4146,52,10,14,30001
2710,28,6,15,126592
4579,35,20,1,74307
2544,35,29,4,85000
2797,33,1,15,19936
3297,39,31,25,25028
3160,25,5,16,141354
4659,70,28,4,49349
2732,49,28,15,34454
4711,39,30,22,21482
3729,53,31,1,267544
2892,46,5,13,81000
2770,61,5,3,100578
4932,40,16,23,26087
2588,29,9,23,115001
4375,39,9,5,82686
2876,28,1,12,64141
4583,63,24,20,66559
4501,40,4,23,224973
3477,50,18,23,20299
3714,63,18,23,101644
3768,42,8,5,80504
3478,32,8,12,13924
4388,59,22,9,127134
4034,41,4,12,131446
4836,25,19,32,21482
4535,58,15,22,647164
4831,34,7,15,130969
2802,38,19,4,82353
2810,27,9,11,15143
4858,40,13,23,21482
3222,62,27,17,121686
4269,25,23,17,80646
2708,32,4,0,99704
2998,30,22,4,115756
3750,60,1,16,16000
2863,34,10,27,15143
8493,26,13,8,112499
7200,68,16,5,37000
7251,69,10,15,80243
7008,37,23,1,17500
5767,40,3,17,37000
7386,56,9,27,20388
5460,67,27,2,15143
5462,27,25,12,23867
5463,30,12,3,141765
5465,43,0,16,39398
7154,59,23,9,26638
7147,58,29,25,17814
7146,50,15,14,2490680
5678,34,29,15,83523
5679,64,28,27,100000
5680,68,28,14,24245
5471,68,23,27,129845
7091,58,26,32,169637
6488,61,1,31,83523
6489,37,4,25,17500
6491,58,23,3,18000
6494,54,30,32,131565
8113,27,7,29,266000
8114,58,27,9,88617
8115,61,23,16,42720
8116,67,31,30,337558
8086,56,22,12,27000
8088,63,5,21,125086
8285,56,12,20,84632
8039,69,20,27,22078
8040,59,1,26,160136
8041,39,27,23,77049
3378,47,31,23,17500
4507,60,27,19,35297
3577,43,18,29,70759
2633,25,18,10,80005
3919,66,27,3,28143
3079,45,4,14,116103
3281,48,16,0,18523
2832,41,14,1,66166
2932,37,9,16,25028
4019,69,26,27,23649
3569,47,28,25,86422
3957,60,5,9,21989
3527,66,21,24,80005
4596,42,1,15,88710
4913,28,5,20,110459
3790,63,30,4,21482
2598,68,24,15,100578
2540,38,5,3,34902
4007,49,4,14,84036
4538,32,2,23,76278
3155,64,4,2,123825
3339,40,3,3,75000
2903,26,24,12,30000
2957,57,8,4,23649
7536,40,18,16,205568
7893,66,25,3,107279
5623,42,4,26,81188
7468,41,23,12,95176
6198,57,31,8,17768
6061,37,10,17,23271
5434,40,31,9,29335
6937,55,24,28,93209
7320,46,4,31,320000
7592,26,22,21,117563
5589,62,20,17,115314
5308,31,30,6,14000
6948,46,13,27,23649
5266,46,14,23,92467
6220,42,9,20,4289180
7263,47,29,23,12795
5154,46,14,23,129296
8167,59,14,27,105918
7034,65,8,12,20669
6353,63,17,23,29685
8168,56,26,7,49846
8315,68,2,1,17768
8301,69,5,31,35283
8097,37,31,4,30171
4190,46,29,5,100170
3784,43,23,21,23649
4256,64,10,6,115001
4424,70,13,20,21482
3444,54,5,7,385017
4643,64,1,8,18000
3630,42,30,14,93000
3169,44,8,14,108651
2838,54,9,32,84036
3950,32,29,9,99714
3592,33,16,12,15143
4987,56,8,8,80640
3989,49,31,23,80000
3990,59,25,28,93064
2586,61,1,17,180269
3440,30,21,16,56955
4347,49,5,32,120133
3836,67,22,12,88852
4348,34,9,32,18000
3612,66,0,21,53601
2913,38,14,11,84036
4763,43,2,16,128159
3659,49,19,9,21482
3220,30,9,17,35000
3109,55,9,16,84036
3883,46,17,22,17768
3377,53,12,0,60597
4919,33,25,29,147757
4995,63,29,22,22944
3216,60,26,32,116103
4724,51,30,8,157102
4228,52,24,7,104657
4284,44,13,8,291469
4921,34,3,2,123558
4285,65,20,10,115773
3405,59,20,5,32114
3724,29,29,9,287512
2982,30,6,22,89590
2567,67,0,14,86422
8387,63,18,17,67000
8388,35,1,4,81974
8389,47,5,22,17980
6990,65,4,24,41475
7472,36,30,1,105000
6232,49,15,17,28000
7811,69,19,0,157597
8358,50,18,30,48575
5189,56,1,4,139913
8403,31,14,3,22078
6151,32,16,4,144086
